der,izq
"80,7919",95.94730291188164
"80,361",96.79852000269578
"79,9474",97.64180476209243
"79,5515",98.48009521235682
"79,1737",99.31042211095544
"78,8141",100.13573941172108
"78,4734",100.95505687674634
"78,1516",101.77131058973936
"77,8493",102.5835089451381
"77,5664",103.39562605405212
"77,3032",104.20764234567396
"77,0595",105.02052805578599
"76,835",105.83630875513376
"76,6294",106.65592099730041
"76,4419",107.47842038196467
"76,2719",108.30477727577399
"76,1184",109.13305866848901
"75,9806",109.9622570943623
"75,8579",110.79243797759239
"75,7499",111.62063239732227
"75,6565",112.4458689757097
"75,5781",113.26620376098968
"75,5156",114.0806671923064
"75,4701",114.88726732749402
"75,4429",115.68602516293848
"75,4355",116.4754272884354
"75,4492",117.25496651691545
"75,4854",118.0241517943653
"75,5452",118.78254128616724
"75,6294",119.53022032394252
"75,7386",120.26715817655618
"75,8734",120.99324102673651
"76,0337",121.70883304399696
"76,2195",122.41383586567312
"76,4306",123.10862113903032
"76,6663",123.79308163103893
"76,9262",124.46730799066101
"77,2094",125.13139237513892
"77,5151",125.78533613390826
"77,8423",126.42884209689541
"78,19",127.0619085374504
"78,5572",127.68414611040984
"78,9428",128.2953554440085
"79,3457",128.89504859244153
"79,7649",129.48272965627797
"80,1993",130.05780726361078
"80,6482",130.61969030471423
"81,1107",131.1676872788473
"81,5861",131.70120094227818
"82,074",132.21954015242028
"82,5738",132.72210632957407
"83,0854",133.20840322667553
"83,6085",133.67783069810986
"84,143",134.13018450021332
"84,689",134.5652585475923
"85,2465",134.98274758880433
"85,8159",135.38264149847308
"86,3974",135.76483254318867
"86,9914",136.12931011354542
"87,5983",136.47576809675803
"88,2184",136.80400095665232
"88,8521",137.11380143992164
"89,4997",137.40486986830575
"90,1616",137.67680765558183
"90,8379",137.9293136472048
"91,5286",138.16228962776367
"92,2338",138.37533880291573
"92,9532",138.56856099766148
"93,6864",138.74214991313656
"94,4329",138.89639964383107
"95,192",139.03199991242874
